customer_id,age,gender,loyalty_member,join_date
C006337,39,Male,0,2023-10-18
C006338,43,Male,0,2023-12-29
C006339,27,Male,1,2022-03-07
C006340,33,Female,1,2024-02-29
C006341,43,Male,1,2025-09-14
C006342,36,Male,1,2026-01-14
C006343,57,Male,1,2025-07-25
C006344,21,Female,1,2025-05-26
C006345,43,Female,1,2023-10-25
C006346,55,Male,1,2025-12-08
C006347,43,Male,0,2026-01-30
C006348,20,Male,1,2023-02-06
C006349,55,Male,0,2025-11-08
C006350,26,Female,1,2023-05-25
C006351,52,Male,0,2025-01-20
C006352,44,Female,0,2024-09-25
C006353,56,Female,0,2025-11-11
C006354,53,Male,0,2021-03-21
C006355,64,Male,0,2022-09-17
C006356,67,Female,0,2023-03-29
C006357,35,Male,1,2023-05-19
C006358,50,Female,0,2026-01-21
C006359,20,Female,1,2024-06-16
C006360,70,Female,0,2023-02-26
C006361,38,Male,0,2022-06-11
C006362,61,Female,1,2024-09-20
C006363,59,Male,0,2025-01-30
C006364,60,Male,1,2024-02-06
C006365,54,Male,1,2024-11-13
C006366,64,Male,1,2024-06-17
C006367,57,Male,0,2024-01-17
C006368,43,Female,1,2024-06-11
C006369,31,Female,1,2021-09-13
C006370,18,Female,1,2026-01-02
C006371,58,Female,1,2023-01-21
C006372,41,Female,0,2025-07-11
C006373,48,Female,0,2022-06-05
C006374,48,Female,1,2022-10-12
C006375,48,Female,1,2025-05-08
C006376,60,Female,0,2023-02-01
C006377,51,Male,1,2021-04-22
C006378,49,Male,0,2021-03-16
C006379,56,Male,0,2022-06-01
C006380,59,Male,0,2021-12-28
C006381,62,Male,1,2022-09-27
C006382,50,Female,1,2026-02-12
C006383,44,Male,1,2022-06-29
C006384,48,Female,1,2025-10-24
C006385,69,Female,1,2022-02-18
C006386,62,Female,0,2023-12-04
C006387,58,Female,0,2026-01-04
C006388,38,Male,0,2024-03-10
C006389,63,Male,1,2025-06-09
C006390,19,Male,0,2025-11-05
C006391,55,Male,1,2023-06-13
C006392,18,Female,0,2021-09-09
C006393,37,Male,1,2023-08-20
C006394,56,Male,0,2023-09-13
C006395,28,Female,1,2021-10-13
C006396,35,Female,0,2021-10-24
C006397,25,Female,0,2022-08-17
C006398,20,Male,1,2024-12-27
C006399,37,Male,0,2022-01-24
C006400,18,Male,1,2021-09-13
C006401,31,Female,1,2025-10-13
C006402,57,Male,1,2024-01-26
C006403,35,Male,0,2023-04-03
C006404,18,Male,0,2026-02-16
C006405,67,Male,1,2021-11-16
C006406,58,Female,0,2023-08-11
C006407,30,Male,0,2026-02-24
C006408,41,Male,0,2024-10-07
C006409,43,Female,1,2023-02-21
C006410,64,Female,1,2024-02-26
C006411,24,Female,1,2021-07-18
C006412,31,Female,1,2021-11-23
C006413,68,Female,1,2022-06-15
C006414,24,Female,0,2023-11-27
C006415,28,Female,0,2024-04-03
C006416,68,Female,0,2024-05-08
C006417,49,Male,0,2021-03-06
C006418,45,Female,0,2021-06-18
C006419,49,Male,0,2024-12-06
C006420,70,Female,0,2025-06-23
C006421,43,Female,0,2025-06-24
C006422,66,Male,1,2021-07-27
C006423,23,Male,1,2022-01-05
C006424,40,Female,0,2021-07-01
C006425,55,Female,0,2024-10-06
C006426,51,Male,0,2024-10-18
C006427,39,Female,1,2024-09-02
C006428,36,Female,0,2022-04-21
C006429,24,Male,1,2021-08-12
C006430,33,Female,1,2022-03-25
C006431,18,Male,1,2023-07-16
C006432,70,Male,1,2021-12-01
C006433,39,Male,0,2025-06-17
C006434,28,Female,1,2023-06-02
C006435,68,Female,0,2024-10-26
C006436,20,Female,0,2022-08-31
C006437,59,Female,1,2022-02-11
C006438,66,Female,1,2022-09-27
C006439,47,Male,0,2021-05-19
C006440,40,Male,0,2025-07-28
C006441,48,Female,1,2023-11-01
C006442,27,Female,0,2021-10-12
C006443,59,Female,1,2021-05-21
C006444,54,Male,1,2022-11-08
C006445,34,Female,0,2023-10-04
C006446,33,Male,1,2024-06-03
C006447,42,Male,0,2022-02-28
C006448,42,Male,0,2022-12-03
C006449,48,Female,1,2025-05-22
C006450,43,Male,1,2023-04-26
C006451,48,Female,0,2021-08-30
C006452,27,Male,0,2022-05-11
C006453,56,Male,1,2022-05-06
C006454,19,Female,0,2023-03-04
C006455,61,Female,1,2022-06-24
C006456,47,Female,0,2023-07-31
C006457,28,Female,0,2023-10-30
C006458,44,Male,1,2024-02-24
C006459,27,Male,0,2021-12-17
C006460,36,Female,0,2021-09-27
C006461,67,Female,1,2024-10-19
C006462,19,Female,1,2025-01-25
C006463,56,Male,1,2023-08-03
C006464,27,Female,0,2022-12-23
C006465,48,Female,1,2024-03-07
C006466,49,Male,0,2024-03-01
C006467,48,Male,1,2023-04-21
C006468,43,Male,1,2025-03-24
C006469,59,Female,1,2021-03-21
C006470,42,Male,1,2025-03-27
C006471,46,Female,1,2024-04-24
C006472,28,Male,1,2023-02-19
C006473,70,Male,0,2021-05-21
C006474,48,Female,1,2022-05-11
C006475,18,Female,0,2025-05-01
C006476,26,Male,1,2022-07-16
C006477,45,Female,1,2025-03-08
C006478,61,Female,1,2022-11-22
C006479,66,Male,0,2024-08-02
C006480,54,Female,1,2024-01-16
C006481,29,Male,1,2023-12-25
C006482,28,Male,1,2021-03-29
C006483,68,Male,0,2021-04-03
C006484,37,Female,0,2025-02-17
C006485,67,Female,0,2021-09-15
C006486,33,Female,1,2022-07-19
C006487,42,Female,0,2021-06-24
C006488,23,Female,0,2025-04-01
C006489,52,Male,0,2023-05-27
C006490,65,Female,0,2023-12-26
C006491,59,Female,1,2025-07-14
C006492,44,Male,1,2024-03-04
C006493,62,Male,1,2021-07-02
C006494,46,Female,1,2022-04-15
C006495,21,Female,0,2025-09-27
C006496,56,Female,1,2023-03-29
C006497,69,Female,0,2024-11-07
C006498,69,Male,0,2022-10-23
C006499,23,Male,1,2024-01-10
C006500,39,Female,1,2021-11-01
C006501,29,Male,0,2025-08-10
C006502,44,Female,0,2023-01-03
C006503,28,Female,0,2025-12-06
C006504,48,Female,0,2021-06-16
C006505,36,Male,1,2024-11-19
C006506,21,Female,0,2022-09-19
C006507,32,Male,1,2022-09-12
C006508,36,Female,1,2021-05-15
C006509,59,Male,0,2024-06-24
C006510,21,Male,0,2023-11-10
C006511,37,Female,1,2025-02-14
C006512,44,Female,1,2021-10-07
C006513,70,Male,0,2023-03-16
C006514,52,Female,1,2025-01-18
C006515,30,Female,1,2023-05-09
C006516,50,Male,1,2025-11-07
C006517,57,Male,0,2023-02-06
C006518,46,Male,0,2025-11-02
C006519,20,Female,1,2025-08-04
C006520,41,Female,0,2023-09-07
C006521,47,Male,1,2025-05-28
C006522,24,Male,0,2025-05-26
C006523,68,Male,0,2022-10-02
C006524,22,Female,1,2023-02-24
C006525,44,Female,0,2023-04-02
C006526,44,Male,0,2023-01-06
C006527,38,Female,0,2022-10-28
C006528,67,Male,0,2024-06-13
C006529,20,Female,1,2023-11-06
C006530,31,Female,1,2025-07-05
C006531,36,Male,0,2023-01-05
C006532,27,Male,0,2025-03-20
C006533,58,Female,0,2023-03-26
C006534,26,Male,1,2024-08-03
C006535,59,Female,1,2023-09-17
C006536,32,Female,0,2026-01-21
C006537,26,Male,1,2022-02-28
C006538,53,Male,0,2022-02-13
C006539,34,Female,1,2023-08-15
C006540,42,Male,1,2023-09-29
C006541,18,Female,1,2025-03-05
C006542,40,Male,1,2023-07-27
C006543,35,Male,0,2022-04-19
C006544,44,Male,0,2024-12-31
C006545,65,Female,1,2024-10-18
C006546,40,Male,0,2023-05-11
C006547,64,Female,1,2024-08-03
C006548,42,Male,0,2021-09-23
C006549,41,Male,0,2024-05-10
C006550,38,Female,0,2022-04-22
C006551,60,Female,1,2022-11-29
C006552,54,Male,0,2022-11-29
C006553,63,Female,0,2025-01-15
C006554,42,Female,1,2026-01-07
C006555,45,Male,0,2023-11-28
C006556,33,Female,1,2025-07-03
C006557,18,Female,1,2025-12-04
C006558,40,Male,0,2024-01-14
C006559,19,Male,1,2022-05-23
C006560,42,Female,0,2021-10-21
C006561,56,Female,1,2023-03-28
C006562,69,Male,1,2022-07-23
C006563,49,Female,1,2021-03-16
C006564,25,Female,0,2022-02-26
C006565,42,Female,1,2024-05-20
C006566,63,Male,1,2023-08-14
C006567,60,Male,0,2021-04-27
C006568,59,Male,0,2023-04-15
C006569,42,Male,1,2024-11-17
C006570,50,Female,0,2021-03-18
C006571,41,Female,1,2024-01-03
C006572,36,Female,1,2022-02-25
C006573,46,Female,1,2021-08-09
C006574,47,Male,0,2023-04-11
C006575,33,Male,0,2023-11-05
C006576,38,Male,0,2023-11-16
C006577,26,Male,0,2023-12-29
C006578,48,Female,0,2024-05-11
C006579,51,Female,1,2024-07-28
C006580,30,Male,0,2021-09-14
C006581,65,Male,0,2023-04-09
C006582,56,Female,1,2022-10-17
C006583,28,Male,1,2022-04-13
C006584,33,Male,1,2022-04-29
C006585,55,Female,0,2022-07-21
C006586,34,Female,1,2024-12-23
C006587,37,Male,1,2021-10-24
C006588,35,Male,1,2022-07-25
C006589,52,Male,0,2025-11-14
C006590,43,Female,1,2023-09-04
C006591,43,Female,0,2022-10-04
C006592,36,Female,0,2022-07-14
C006593,47,Female,1,2023-05-10
C006594,52,Male,0,2021-12-21
C006595,24,Male,1,2021-10-28
C006596,68,Male,0,2024-05-09
C006597,50,Male,1,2023-01-31
C006598,29,Male,0,2022-07-27
C006599,54,Female,1,2022-01-12
C006600,70,Male,0,2024-12-23
C006601,46,Male,1,2022-11-02
C006602,64,Female,0,2022-03-15
C006603,30,Female,1,2021-04-20
C006604,44,Female,0,2025-02-07
C006605,56,Female,0,2025-03-06
C006606,22,Male,0,2022-09-02
C006607,48,Male,0,2021-11-26
C006608,44,Female,1,2026-01-01
C006609,67,Male,0,2022-07-16
C006610,58,Male,1,2023-11-01
C006611,32,Male,1,2023-01-08
C006612,41,Female,0,2024-09-28
C006613,70,Male,0,2022-05-08
C006614,60,Male,0,2022-10-18
C006615,30,Male,0,2025-10-29
C006616,41,Male,1,2021-12-20
C006617,43,Female,1,2024-11-21
C006618,33,Female,0,2023-07-01
C006619,68,Male,1,2025-02-07
C006620,40,Male,0,2022-03-14
C006621,59,Female,0,2022-03-27
C006622,27,Male,0,2025-03-31
C006623,63,Male,1,2023-09-20
C006624,60,Male,0,2023-04-22
C006625,53,Female,0,2026-02-15
C006626,37,Female,0,2025-03-10
C006627,48,Male,0,2023-08-23
C006628,39,Female,1,2021-10-04
C006629,58,Female,1,2026-03-03
C006630,40,Female,0,2025-08-05
C006631,34,Male,1,2023-01-06
C006632,24,Male,0,2024-07-26
C006633,51,Male,1,2022-11-17
C006634,35,Male,0,2025-02-01
C006635,18,Male,1,2025-04-27
C006636,54,Male,0,2023-01-01
C006637,21,Male,1,2023-10-26
C006638,43,Male,0,2022-10-26
C006639,42,Female,1,2024-12-10
C006640,55,Male,1,2021-05-31
C006641,26,Female,0,2024-04-07
C006642,45,Male,0,2023-12-27
C006643,23,Female,1,2021-05-23
C006644,20,Female,0,2024-08-30
C006645,44,Female,1,2022-09-01
C006646,70,Male,1,2025-10-09
C006647,27,Female,0,2022-07-17
C006648,57,Male,1,2022-09-18
C006649,27,Male,1,2025-11-10
C006650,61,Male,0,2024-03-18
C006651,44,Male,1,2022-09-22
C006652,58,Male,1,2022-10-26
C006653,18,Male,0,2022-07-01
C006654,44,Female,1,2022-01-24
C006655,65,Male,1,2026-02-19
C006656,37,Female,0,2024-01-30
C006657,67,Male,1,2026-02-04
C006658,19,Male,1,2024-01-30
C006659,27,Male,0,2025-03-14
C006660,26,Female,0,2023-05-05
C006661,30,Female,0,2025-11-03
C006662,32,Male,0,2025-06-07
C006663,26,Female,1,2025-01-24
C006664,27,Male,1,2024-01-28
C006665,64,Female,1,2025-06-07
C006666,23,Female,1,2023-07-14
C006667,41,Female,1,2023-12-17
C006668,66,Female,1,2025-10-30
C006669,49,Female,1,2023-07-08
C006670,42,Male,1,2023-04-24
C006671,28,Female,1,2024-09-26
C006672,24,Male,0,2025-11-04
C006673,65,Male,1,2023-09-22
C006674,27,Female,1,2021-03-22
C006675,24,Male,0,2022-04-15
C006676,22,Male,0,2021-08-29
C006677,35,Female,0,2024-12-29
C006678,36,Female,0,2021-07-26
C006679,42,Female,0,2025-04-13
C006680,32,Male,1,2025-12-29
C006681,69,Female,1,2024-07-02
C006682,57,Male,0,2025-06-11
C006683,21,Male,0,2023-07-02
C006684,33,Female,1,2024-09-15
C006685,44,Male,0,2023-03-02
C006686,62,Male,0,2023-12-09
C006687,33,Male,0,2025-07-02
C006688,66,Female,0,2021-12-19
C006689,48,Female,0,2024-04-13
C006690,39,Female,1,2021-06-02
C006691,60,Male,0,2021-05-22
C006692,32,Male,1,2023-06-22
C006693,67,Male,1,2023-08-18
C006694,69,Female,1,2025-02-17
C006695,54,Male,1,2025-08-26
C006696,27,Male,1,2022-05-28
C006697,26,Male,0,2023-05-04
C006698,19,Male,1,2025-05-07
C006699,23,Female,1,2022-06-01
C006700,48,Male,1,2025-04-07
C006701,34,Female,0,2024-12-16
C006702,59,Male,1,2021-12-10
C006703,66,Female,0,2024-11-07
C006704,40,Female,1,2023-05-24
C006705,19,Male,1,2022-02-22
C006706,41,Female,1,2023-04-17
C006707,58,Female,1,2025-06-18
C006708,35,Male,1,2024-04-03
C006709,67,Female,0,2022-12-29
C006710,54,Female,0,2023-06-06
C006711,35,Female,1,2023-12-15
C006712,65,Female,0,2021-07-06
C006713,37,Female,0,2022-02-03
C006714,36,Male,1,2022-01-01
C006715,68,Female,0,2024-08-05
C006716,39,Male,1,2023-07-13
C006717,44,Male,1,2023-10-03
C006718,41,Female,0,2021-10-23
C006719,34,Male,1,2024-12-07
C006720,62,Male,1,2022-07-03
C006721,58,Female,0,2022-03-29
C006722,57,Male,0,2024-02-28
C006723,25,Male,1,2024-03-13
C006724,66,Female,1,2025-11-19
C006725,60,Female,0,2026-01-01
C006726,31,Female,1,2023-05-20
C006727,44,Female,0,2022-01-20
C006728,67,Female,1,2023-09-11
C006729,58,Male,0,2025-05-15
C006730,50,Male,1,2024-01-21
C006731,34,Female,1,2021-12-08
C006732,67,Female,0,2025-03-30
C006733,61,Male,0,2022-03-24
C006734,22,Female,0,2022-09-05
C006735,49,Male,1,2025-03-13
C006736,47,Male,0,2024-03-22
C006737,38,Male,0,2024-11-10
C006738,29,Male,1,2025-05-27
C006739,43,Male,0,2024-04-20
C006740,22,Male,1,2021-09-21
C006741,49,Female,0,2025-03-12
C006742,47,Female,1,2022-04-25
C006743,36,Female,1,2025-11-06
C006744,65,Male,1,2024-01-23
C006745,60,Male,1,2024-10-22
C006746,29,Female,1,2026-01-29
C006747,64,Female,0,2023-12-18
C006748,69,Female,1,2025-05-15
C006749,39,Female,1,2023-08-17
C006750,70,Male,1,2025-05-19
C006751,22,Male,1,2023-10-08
C006752,62,Female,1,2025-08-26
C006753,56,Female,0,2021-05-13
C006754,52,Female,0,2025-01-03
C006755,25,Male,1,2024-08-27
C006756,45,Male,1,2023-07-10
C006757,43,Female,1,2023-11-22
C006758,28,Female,1,2022-08-19
C006759,64,Female,0,2023-07-30
C006760,62,Female,1,2025-03-04
C006761,41,Female,1,2022-01-24
C006762,31,Male,1,2025-12-04
C006763,48,Female,1,2024-01-03
C006764,51,Male,1,2023-09-06
C006765,49,Female,0,2023-04-12
C006766,56,Female,1,2025-04-24
C006767,45,Male,1,2025-12-10
C006768,50,Male,1,2022-11-13
C006769,26,Male,1,2024-01-21
C006770,50,Female,0,2025-01-10
C006771,48,Female,0,2025-11-27
C006772,46,Male,1,2024-10-02
C006773,55,Female,1,2023-12-04
C006774,65,Male,0,2023-10-27
C006775,27,Male,1,2021-10-27
C006776,55,Female,0,2025-08-21
C006777,26,Female,1,2025-07-15
C006778,45,Female,0,2026-03-04
C006779,34,Female,1,2025-04-11
C006780,19,Female,0,2024-03-24
C006781,53,Male,1,2022-10-23
C006782,27,Male,0,2025-06-11
C006783,24,Female,1,2024-12-20
C006784,69,Female,0,2024-12-15
C006785,69,Female,1,2022-03-20
C006786,39,Male,0,2022-01-04
C006787,39,Male,1,2024-09-27
C006788,61,Male,1,2022-04-21
C006789,29,Female,0,2022-10-07
C006790,50,Female,1,2026-01-12
C006791,21,Female,0,2024-10-05
C006792,66,Female,1,2025-10-09
C006793,46,Male,0,2026-02-02
C006794,24,Male,0,2022-05-25
C006795,66,Female,0,2024-01-21
C006796,69,Female,0,2023-06-22
C006797,58,Male,1,2022-08-20
C006798,37,Female,1,2025-10-14
C006799,24,Male,1,2023-01-11
C006800,59,Male,0,2022-05-11
C006801,45,Female,1,2023-06-02
C006802,48,Female,1,2022-04-29
C006803,53,Male,0,2021-04-13
C006804,48,Male,0,2022-11-01
C006805,66,Female,0,2024-07-18
C006806,61,Female,0,2022-11-20
C006807,50,Female,0,2023-03-05
C006808,48,Male,0,2024-10-11
C006809,53,Male,1,2024-06-14
C006810,19,Female,1,2024-02-17
C006811,66,Male,1,2021-05-10
C006812,41,Female,0,2023-09-12
C006813,26,Female,0,2025-08-21
C006814,64,Male,0,2021-11-16
C006815,62,Female,1,2023-08-09
C006816,59,Female,1,2024-12-10
C006817,49,Male,0,2024-07-14
C006818,28,Female,0,2023-05-07
C006819,34,Male,0,2025-10-07
C006820,27,Female,0,2025-08-28
C006821,64,Male,1,2023-11-18
C006822,69,Female,0,2025-09-20
C006823,48,Male,0,2024-06-23
C006824,29,Female,0,2024-08-17
C006825,24,Male,1,2022-02-15
C006826,49,Female,1,2022-12-25
C006827,19,Male,1,2026-01-30
C006828,65,Male,0,2025-05-23
C006829,47,Male,1,2024-06-12
C006830,37,Female,0,2022-09-05
C006831,33,Female,0,2022-03-04
C006832,48,Male,1,2024-03-09
C006833,41,Male,1,2024-06-14
C006834,66,Male,0,2023-01-15
C006835,53,Male,0,2022-11-25
C006836,52,Female,1,2021-04-30
C006837,63,Male,0,2022-06-07
C006838,41,Female,0,2025-08-13
C006839,66,Female,1,2022-10-27
C006840,29,Female,0,2023-03-18
C006841,40,Male,0,2021-04-16
C006842,33,Male,0,2025-08-10
C006843,58,Female,1,2025-03-03
C006844,36,Female,1,2023-04-16
C006845,31,Female,0,2021-12-17
C006846,28,Female,1,2025-01-22
C006847,67,Male,1,2022-05-09
C006848,48,Female,1,2024-11-02
C006849,50,Male,0,2023-05-27
C006850,62,Female,0,2021-04-28
C006851,69,Male,0,2023-10-03
C006852,63,Female,0,2025-05-09
C006853,57,Male,0,2021-04-26
C006854,26,Male,0,2025-08-12
C006855,57,Female,0,2025-10-07
C006856,26,Male,1,2021-11-28
C006857,38,Female,0,2023-10-22
C006858,57,Male,1,2022-06-30
C006859,41,Female,1,2022-02-10
C006860,51,Female,1,2023-05-14
C006861,67,Female,1,2021-03-10
C006862,57,Male,1,2024-03-28
C006863,69,Female,1,2024-11-01
C006864,68,Female,1,2024-12-07
C006865,61,Female,0,2021-12-05
C006866,34,Male,0,2024-04-18
C006867,66,Female,0,2025-03-14
C006868,42,Female,0,2024-12-11
C006869,51,Male,1,2025-10-05
C006870,35,Female,1,2021-12-14
C006871,21,Female,1,2022-01-28
C006872,19,Male,1,2023-12-31
C006873,31,Female,0,2023-08-22
C006874,21,Female,0,2022-10-28
C006875,20,Male,1,2024-07-24
C006876,43,Female,0,2021-04-25
C006877,18,Male,1,2025-11-03
C006878,34,Male,1,2023-08-04
C006879,26,Male,1,2022-06-19
C006880,39,Female,0,2022-08-13
C006881,40,Female,0,2023-06-26
C006882,36,Female,1,2026-01-31
C006883,54,Female,1,2024-08-15
C006884,41,Male,0,2023-02-14
C006885,57,Male,0,2025-05-24
C006886,40,Male,1,2023-11-20
C006887,28,Female,0,2024-09-27
C006888,24,Female,0,2026-01-01
C006889,30,Female,1,2023-07-24
C006890,39,Male,1,2025-12-23
C006891,65,Male,0,2022-01-09
C006892,70,Male,0,2022-05-13
C006893,45,Male,0,2023-04-30
C006894,63,Female,0,2025-04-27
C006895,45,Female,0,2025-09-11
C006896,22,Male,1,2023-03-29
C006897,45,Male,0,2024-12-18
C006898,37,Male,1,2021-06-19
C006899,43,Female,0,2022-04-15
C006900,60,Female,1,2024-10-14
C006901,60,Male,0,2026-01-18
C006902,68,Male,1,2021-06-24
C006903,24,Female,1,2021-03-18
C006904,35,Male,1,2026-02-18
C006905,19,Female,1,2022-11-11
C006906,41,Male,1,2024-07-16
C006907,59,Female,1,2026-03-05
C006908,35,Female,0,2023-04-10
C006909,42,Male,1,2024-02-13
C006910,46,Female,1,2021-12-09
C006911,55,Male,0,2022-02-16
C006912,44,Female,1,2026-01-30
C006913,56,Male,1,2021-07-13
C006914,28,Female,1,2025-10-16
C006915,69,Male,1,2023-01-19
C006916,49,Male,1,2024-12-22
C006917,68,Female,0,2023-06-15
C006918,52,Female,0,2021-06-15
C006919,57,Female,1,2025-09-27
C006920,19,Female,1,2021-10-02
C006921,57,Female,0,2023-03-05
C006922,70,Male,0,2021-08-24
C006923,56,Male,0,2024-03-14
C006924,62,Female,0,2024-08-08
C006925,43,Male,1,2023-05-12
C006926,49,Female,0,2025-12-01
C006927,66,Female,0,2025-12-28
C006928,24,Female,1,2025-06-18
C006929,49,Female,0,2025-04-05
C006930,63,Female,0,2023-09-27
C006931,38,Female,1,2025-09-30
C006932,62,Male,0,2023-07-15
C006933,18,Female,0,2023-10-17
C006934,46,Female,1,2021-09-09
C006935,69,Male,1,2023-07-04
C006936,42,Male,1,2023-01-23
C006937,20,Female,1,2022-08-18
C006938,56,Female,0,2023-03-29
C006939,39,Female,1,2023-09-22
C006940,37,Female,1,2023-06-10
C006941,23,Female,0,2024-02-19
C006942,19,Female,0,2025-03-13
C006943,37,Male,1,2021-08-31
C006944,54,Female,0,2023-11-13
C006945,32,Female,0,2024-08-22
C006946,61,Female,1,2022-01-12
C006947,64,Male,1,2025-12-28
C006948,62,Female,0,2024-05-08
C006949,45,Female,1,2022-09-20
C006950,42,Male,0,2021-11-25
C006951,44,Male,1,2023-04-27
C006952,28,Male,1,2026-01-05
C006953,38,Female,0,2022-11-24
C006954,65,Female,1,2024-03-09
C006955,51,Male,0,2022-04-26
C006956,27,Female,1,2022-03-08
C006957,57,Female,0,2022-05-21
C006958,41,Female,0,2021-08-16
C006959,26,Male,1,2023-08-11
C006960,49,Female,0,2025-03-29
C006961,54,Female,1,2024-12-01
C006962,53,Female,0,2024-03-29
C006963,45,Male,0,2023-03-26
C006964,50,Female,1,2025-06-10
C006965,20,Male,1,2022-08-19
C006966,48,Female,1,2024-01-06
C006967,36,Male,0,2024-02-11
C006968,59,Male,0,2025-01-11
C006969,52,Female,0,2024-05-23
C006970,21,Male,1,2025-01-08
C006971,65,Male,0,2022-11-03
C006972,70,Female,0,2024-07-01
C006973,65,Female,0,2022-06-14
C006974,35,Male,0,2024-12-14
C006975,56,Female,1,2025-10-17
C006976,20,Male,1,2023-09-08
C006977,19,Female,1,2026-02-08
C006978,69,Male,1,2021-04-11
C006979,25,Male,0,2022-04-28
C006980,33,Female,1,2025-06-20
C006981,39,Female,1,2021-10-24
C006982,28,Male,1,2023-09-14
C006983,66,Female,0,2026-01-29
C006984,58,Male,1,2023-10-08
C006985,64,Male,1,2025-05-26
C006986,68,Male,0,2024-03-08
C006987,53,Female,1,2026-02-14
C006988,46,Female,1,2023-07-16
C006989,48,Male,1,2025-06-29
C006990,23,Female,1,2025-05-03
C006991,63,Female,0,2023-11-18
C006992,25,Male,0,2023-12-24
C006993,33,Female,1,2021-07-20
C006994,25,Female,1,2021-06-15
C006995,64,Female,0,2022-03-11
C006996,67,Male,1,2026-02-01
C006997,33,Female,0,2022-06-17
C006998,53,Female,0,2023-11-24
C006999,55,Male,1,2025-09-20
C007000,60,Female,0,2023-08-16
C007001,35,Female,0,2023-06-03
C007002,40,Female,0,2025-03-07
C007003,32,Female,0,2025-06-22
C007004,39,Male,1,2022-12-29
C007005,29,Male,1,2022-03-26
C007006,45,Female,0,2025-01-27
C007007,26,Female,0,2025-09-23
C007008,52,Male,0,2024-11-18
C007009,45,Female,1,2025-12-30
C007010,19,Male,0,2024-01-03
C007011,44,Female,1,2021-05-15
C007012,50,Female,0,2024-12-10
C007013,55,Male,1,2024-10-07
C007014,65,Male,1,2022-06-17
C007015,23,Male,0,2021-09-02
C007016,31,Female,1,2025-05-09
C007017,41,Female,1,2025-09-26
C007018,33,Male,1,2023-07-31
C007019,45,Female,0,2023-12-05
C007020,25,Male,1,2023-11-18
C007021,32,Male,1,2024-12-18
C007022,24,Female,0,2023-05-22
C007023,59,Male,1,2025-03-29
C007024,44,Male,1,2026-01-02
C007025,70,Female,1,2025-07-23
C007026,19,Female,1,2023-03-29
C007027,69,Male,0,2023-01-03
C007028,34,Male,1,2024-03-14
C007029,33,Female,1,2024-06-23
C007030,33,Male,1,2025-04-21
C007031,20,Female,1,2025-12-23
C007032,26,Female,0,2026-01-01
C007033,28,Female,1,2025-09-10
C007034,60,Male,0,2025-08-11
C007035,51,Male,1,2025-05-16
C007036,50,Male,1,2025-07-10
C007037,51,Female,0,2021-07-26
C007038,44,Male,1,2023-01-13
C007039,29,Female,0,2024-06-03
C007040,66,Male,0,2021-05-10
C007041,27,Female,1,2021-10-10
C007042,52,Male,0,2022-01-02
C007043,45,Female,1,2025-12-28
C007044,28,Female,1,2024-12-15
C007045,39,Female,1,2025-06-01
C007046,68,Female,1,2021-10-11
C007047,31,Male,1,2021-04-24
C007048,61,Female,0,2024-12-02
C007049,48,Male,1,2022-11-25
C007050,20,Male,0,2024-10-23
C007051,30,Male,0,2024-10-02
C007052,31,Male,0,2021-10-24
C007053,62,Female,1,2025-10-25
C007054,65,Male,0,2023-08-17
C007055,41,Male,0,2025-04-01
C007056,22,Female,1,2025-05-22
C007057,23,Female,0,2025-09-19
C007058,64,Female,0,2021-04-04
C007059,54,Male,0,2025-08-25
C007060,36,Male,1,2024-11-04
